order_id,product_id,quantity,unit_price,line_total
54547277,25,1,1.31,1.31
54547277,29,1,1.88,1.88
54547467,5,5,4.66,23.30
54547467,10,2,4.26,8.52
54547467,20,3,6.14,18.42
54548601,6,4,2.73,10.92
54548601,11,5,2.16,10.80
54548601,12,3,4.90,14.70
54562742,3,5,3.15,15.75
54562742,7,0,7.30,0.00
54562742,8,1,0.68,0.68
54562742,12,3,4.90,14.70
54562742,29,4,1.88,7.52
54565822,10,4,4.26,17.04
54565822,19,2,1.36,2.72
54565822,22,4,1.03,4.12
54565822,29,3,1.88,5.64
54569350,11,4,2.16,8.64
54569350,15,4,2.30,9.20
54569350,17,5,5.35,26.75
54569350,20,3,6.14,18.42
54577935,2,1,9.28,9.28
54577935,20,3,6.14,18.42
54577935,21,2,8.46,16.92
54577935,28,3,6.70,20.10
54579611,2,2,9.28,18.56
54579611,3,3,3.15,9.45
54579611,25,1,1.31,1.31
54579793,22,4,1.03,4.12
54586278,6,5,2.73,13.65
54596212,1,1,1.64,1.64
54596212,4,4,5.39,21.56
54596212,22,4,1.03,4.12
54601911,23,2,6.41,12.82
54608536,3,4,3.15,12.60
54608536,16,1,3.24,3.24
54608536,19,5,1.36,6.80
54609787,6,5,2.73,13.65
54609787,26,4,0.87,3.48
54609787,28,5,6.70,33.50
54616263,22,1,1.03,1.03
54645800,11,1,2.16,2.16
54650891,4,3,5.39,16.17
54650891,17,2,5.35,10.70
54657270,5,1,4.66,4.66
54657270,19,3,1.36,4.08
54657270,21,1,8.46,8.46
54657270,25,5,1.31,6.55
54671547,6,5,2.73,13.65
54675998,10,1,4.26,4.26
54680805,1,3,1.64,4.92
54680805,2,4,9.28,37.12
54680805,11,3,2.16,6.48
54680805,17,4,5.35,21.40
54680805,30,2,2.91,5.82
54687468,3,2,3.15,6.30
54687468,5,4,4.66,18.64
54687468,23,2,6.41,12.82
54687468,25,5,1.31,6.55
54694466,24,3,1.32,3.96
54714982,14,5,8.46,42.30
54714982,21,2,8.46,16.92
54715045,7,4,7.30,29.20
54715045,23,3,6.41,19.23
54720414,1,2,1.64,3.28
54720414,2,2,9.28,18.56
54720414,9,3,4.26,12.78
54729973,1,1,1.64,1.64
54737542,22,1,1.03,1.03
54764587,11,2,2.16,4.32
54764587,17,5,5.35,26.75
54764587,20,3,6.14,18.42
54764587,30,5,2.91,14.55
54768859,2,3,9.28,27.84
54779354,14,4,8.46,33.84
54779354,15,2,2.30,4.60
54779354,19,2,1.36,2.72
54779354,21,2,8.46,16.92
54779354,27,5,2.22,11.10
54779736,2,3,9.28,27.84
54779736,4,1,5.39,5.39
54779736,12,4,4.90,19.60
54779736,17,2,5.35,10.70
54779736,25,2,1.31,2.62
54782911,13,3,2.27,6.81
54782911,18,2,4.06,8.12
54782911,19,1,1.36,1.36
54794242,19,1,1.36,1.36
54794242,28,1,6.70,6.70
54797651,9,3,4.26,12.78
54797651,13,2,2.27,4.54
54797651,29,4,1.88,7.52
54799977,5,3,4.66,13.98
54799977,18,2,4.06,8.12
54799977,25,5,1.31,6.55
54802274,9,1,4.26,4.26
54802274,14,5,8.46,42.30
54802274,15,2,2.30,4.60
54809897,7,0,7.30,0.00
54809897,28,5,6.70,33.50
54812652,18,2,4.06,8.12
54829755,15,3,2.30,6.90
54836110,6,2,2.73,5.46
54836110,11,2,2.16,4.32
54836110,26,0,0.87,0.00
54836110,28,5,6.70,33.50
54849683,23,5,6.41,32.05
54849851,14,3,8.46,25.38
54849851,17,1,5.35,5.35
54849851,21,5,8.46,42.30
54849851,22,2,1.03,2.06
54849851,30,2,2.91,5.82
54859947,9,5,4.26,21.30
54860278,5,5,4.66,23.30
54860278,16,1,3.24,3.24
54860278,25,2,1.31,2.62
54860278,28,4,6.70,26.80
54869089,17,2,5.35,10.70
54869089,22,5,1.03,5.15
54869089,27,4,2.22,8.88
54869089,28,1,6.70,6.70
54869478,20,4,6.14,24.56
54893640,6,2,2.73,5.46
54893640,13,2,2.27,4.54
54893640,27,2,2.22,4.44
54910950,9,5,4.26,21.30
54910950,17,2,5.35,10.70
54910950,20,5,6.14,30.70
54910950,22,2,1.03,2.06
54910950,25,1,1.31,1.31
54914467,15,0,2.30,0.00
54914467,17,1,5.35,5.35
54914467,24,4,1.32,5.28
54918308,4,1,5.39,5.39
54918308,5,1,4.66,4.66
54918308,8,3,0.68,2.04
54918308,12,3,4.90,14.70
54918308,27,4,2.22,8.88
54931167,1,5,1.64,8.20
54933533,10,2,4.26,8.52
54933533,16,3,3.24,9.72
54946810,6,1,2.73,2.73
54946810,7,2,7.30,14.60
54946810,8,2,0.68,1.36
54946810,24,1,1.32,1.32
54946810,30,1,2.91,2.91
54953105,28,3,6.70,20.10
54956008,2,1,9.28,9.28
54956008,10,5,4.26,21.30
54956008,11,3,2.16,6.48
54956008,22,4,1.03,4.12
54956008,25,2,1.31,2.62
54969886,22,1,1.03,1.03
55021864,4,3,5.39,16.17
55021864,5,3,4.66,13.98
55021864,12,2,4.90,9.80
55021864,30,3,2.91,8.73
55031022,1,3,1.64,4.92
55031022,7,0,7.30,0.00
55031022,16,3,3.24,9.72
55031022,17,3,5.35,16.05
55031022,19,4,1.36,5.44
55034536,4,5,5.39,26.95
55034536,15,0,2.30,0.00
55034536,27,5,2.22,11.10
55034789,3,4,3.15,12.60
55034789,8,1,0.68,0.68
55034789,12,3,4.90,14.70
55034789,26,2,0.87,1.74
55053227,24,5,1.32,6.60
55053227,30,3,2.91,8.73
55064688,6,2,2.73,5.46
55064688,13,1,2.27,2.27
55064688,18,3,4.06,12.18
55064688,26,2,0.87,1.74
55085724,3,4,3.15,12.60
55085724,18,1,4.06,4.06
55085724,25,3,1.31,3.93
55090273,10,2,4.26,8.52
55090273,15,3,2.30,6.90
55090273,30,2,2.91,5.82
55100618,14,1,8.46,8.46
55114603,2,1,9.28,9.28
55114603,4,5,5.39,26.95
55114603,13,3,2.27,6.81
55129007,4,3,5.39,16.17
55132267,6,2,2.73,5.46
55132267,8,5,0.68,3.40
55132267,16,1,3.24,3.24
55132267,19,3,1.36,4.08
55143510,6,3,2.73,8.19
55161624,8,3,0.68,2.04
55161624,10,4,4.26,17.04
55161624,12,5,4.90,24.50
55172709,1,3,1.64,4.92
55172709,25,3,1.31,3.93
55172709,29,5,1.88,9.40
55179835,8,5,0.68,3.40
55179835,10,1,4.26,4.26
55179835,23,4,6.41,25.64
55244138,14,4,8.46,33.84
55262189,7,0,7.30,0.00
55262189,11,1,2.16,2.16
55262189,15,0,2.30,0.00
55262189,28,2,6.70,13.40
55269254,7,3,7.30,21.90
55269254,29,5,1.88,9.40
55288534,15,3,2.30,6.90
55288534,24,3,1.32,3.96
55288534,29,2,1.88,3.76
55288671,2,1,9.28,9.28
55288671,4,4,5.39,21.56
55288671,8,1,0.68,0.68
55288671,14,5,8.46,42.30
55301562,3,3,3.15,9.45
55301562,11,3,2.16,6.48
55301562,24,3,1.32,3.96
55302348,15,4,2.30,9.20
55309360,3,5,3.15,15.75
55309360,17,1,5.35,5.35
55309360,18,1,4.06,4.06
55309360,20,4,6.14,24.56
55336897,1,5,1.64,8.20
55336897,13,1,2.27,2.27
55337640,4,5,5.39,26.95
55337640,17,5,5.35,26.75
55337640,26,1,0.87,0.87
55369796,10,2,4.26,8.52
55369796,19,3,1.36,4.08
55369796,24,1,1.32,1.32
55369796,26,5,0.87,4.35
55371402,4,5,5.39,26.95
55382444,3,3,3.15,9.45
55382444,13,1,2.27,2.27
55382444,22,4,1.03,4.12
55382444,30,5,2.91,14.55
55387450,25,3,1.31,3.93
55405670,4,2,5.39,10.78
55409712,3,1,3.15,3.15
55414559,3,5,3.15,15.75
55414559,16,4,3.24,12.96
55414559,18,2,4.06,8.12
55414559,19,1,1.36,1.36
55414559,21,1,8.46,8.46
55415420,1,1,1.64,1.64
55415420,15,0,2.30,0.00
55415420,18,2,4.06,8.12
55420218,14,2,8.46,16.92
55420218,30,2,2.91,5.82
55427867,2,1,9.28,9.28
55427867,20,5,6.14,30.70
55427867,27,3,2.22,6.66
55432068,1,4,1.64,6.56
55432068,6,1,2.73,2.73
55432068,17,4,5.35,21.40
55432068,23,3,6.41,19.23
55432068,30,5,2.91,14.55
55439382,4,1,5.39,5.39
55439382,5,3,4.66,13.98
55439382,24,3,1.32,3.96
55442250,3,4,3.15,12.60
55442250,18,1,4.06,4.06
55442250,30,1,2.91,2.91
55444240,2,2,9.28,18.56
55444240,14,2,8.46,16.92
55444240,27,4,2.22,8.88
55475325,8,5,0.68,3.40
55475325,22,3,1.03,3.09
55475325,26,5,0.87,4.35
55478292,1,1,1.64,1.64
55478292,5,2,4.66,9.32
55478292,6,3,2.73,8.19
55478292,21,4,8.46,33.84
55478292,23,5,6.41,32.05
55486022,7,4,7.30,29.20
55486022,15,4,2.30,9.20
55486022,23,5,6.41,32.05
55486022,24,3,1.32,3.96
55486022,26,2,0.87,1.74
55490618,6,4,2.73,10.92
55490618,14,1,8.46,8.46
55490618,17,5,5.35,26.75
55492761,3,3,3.15,9.45
55492761,12,4,4.90,19.60
55492761,20,5,6.14,30.70
55505728,19,3,1.36,4.08
55505728,23,5,6.41,32.05
55512599,7,1,7.30,7.30
55513770,9,3,4.26,12.78
55517174,1,3,1.64,4.92
55517174,15,3,2.30,6.90
55517174,20,1,6.14,6.14
55539366,4,5,5.39,26.95
55539366,15,0,2.30,0.00
55548916,6,5,2.73,13.65
55548916,8,5,0.68,3.40
55548916,15,5,2.30,11.50
55560439,17,5,5.35,26.75
55560439,25,5,1.31,6.55
55573782,9,4,4.26,17.04
55573782,15,5,2.30,11.50
55573782,19,5,1.36,6.80
55573782,26,5,0.87,4.35
55581696,2,4,9.28,37.12
55581696,10,2,4.26,8.52
55581696,23,2,6.41,12.82
55581696,25,3,1.31,3.93
55586251,8,2,0.68,1.36
55614474,3,4,3.15,12.60
55614474,13,4,2.27,9.08
55614474,20,2,6.14,12.28
55614474,27,3,2.22,6.66
55621439,4,2,5.39,10.78
55621439,15,0,2.30,0.00
55630518,2,1,9.28,9.28
55630518,12,2,4.90,9.80
55630518,17,4,5.35,21.40
55630518,28,3,6.70,20.10
55636462,7,0,7.30,0.00
55636462,10,2,4.26,8.52
55636462,14,0,8.46,0.00
55636462,21,0,8.46,0.00
55636462,25,1,1.31,1.31
55637469,14,1,8.46,8.46
55637469,20,4,6.14,24.56
55640221,10,1,4.26,4.26
55640221,14,1,8.46,8.46
55640221,15,3,2.30,6.90
55640221,29,3,1.88,5.64
55640221,30,1,2.91,2.91
55641253,6,3,2.73,8.19
55641253,12,4,4.90,19.60
55641253,13,2,2.27,4.54
55641253,29,2,1.88,3.76
55644661,6,4,2.73,10.92
55644661,13,2,2.27,4.54
55644661,18,1,4.06,4.06
55644661,30,3,2.91,8.73
55650518,5,1,4.66,4.66
55650518,22,1,1.03,1.03
55650518,25,3,1.31,3.93
55650518,26,1,0.87,0.87
55650632,21,5,8.46,42.30
55664079,2,3,9.28,27.84
55664079,9,1,4.26,4.26
55664079,24,3,1.32,3.96
55672017,13,1,2.27,2.27
55672040,1,5,1.64,8.20
55672040,4,3,5.39,16.17
55672040,13,2,2.27,4.54
55672040,24,3,1.32,3.96
55672040,29,1,1.88,1.88
55673774,19,2,1.36,2.72
55673774,29,5,1.88,9.40
55699430,4,1,5.39,5.39
55707590,25,2,1.31,2.62
55707590,26,2,0.87,1.74
55724688,7,1,7.30,7.30
55724688,25,5,1.31,6.55
55739476,4,1,5.39,5.39
55739476,5,1,4.66,4.66
55739476,10,5,4.26,21.30
55739476,19,4,1.36,5.44
55774736,1,4,1.64,6.56
55774736,3,4,3.15,12.60
55774736,4,2,5.39,10.78
55774736,10,4,4.26,17.04
55774736,21,3,8.46,25.38
55786154,19,2,1.36,2.72
55826996,16,1,3.24,3.24
55826996,20,3,6.14,18.42
55847815,17,1,5.35,5.35
55847815,24,1,1.32,1.32
55850945,5,2,4.66,9.32
55850945,21,1,8.46,8.46
55854362,26,5,0.87,4.35
55859426,12,1,4.90,4.90
55859426,20,3,6.14,18.42
55862819,8,0,0.68,0.00
55862819,10,1,4.26,4.26
55862819,17,2,5.35,10.70
55862819,29,3,1.88,5.64
55889102,3,3,3.15,9.45
55889102,26,4,0.87,3.48
55893571,11,4,2.16,8.64
55893571,16,2,3.24,6.48
55924176,15,2,2.30,4.60
55924176,18,4,4.06,16.24
55961667,14,5,8.46,42.30
55961667,16,1,3.24,3.24
55961667,19,5,1.36,6.80
55961667,23,2,6.41,12.82
55968008,13,1,2.27,2.27
55968008,17,5,5.35,26.75
55968008,25,2,1.31,2.62
55972248,8,2,0.68,1.36
55972248,9,1,4.26,4.26
55972248,13,3,2.27,6.81
55972248,22,5,1.03,5.15
55974663,1,5,1.64,8.20
55974663,18,2,4.06,8.12
55974663,24,2,1.32,2.64
55974663,27,2,2.22,4.44
55974663,30,3,2.91,8.73
55981292,5,2,4.66,9.32
55981292,7,0,7.30,0.00
55981292,16,1,3.24,3.24
55981292,23,5,6.41,32.05
55983297,1,5,1.64,8.20
55983297,15,4,2.30,9.20
55994015,2,3,9.28,27.84
55994015,4,2,5.39,10.78
55994015,14,4,8.46,33.84
55994015,17,4,5.35,21.40
55994858,2,1,9.28,9.28
55994858,4,1,5.39,5.39
55994858,11,1,2.16,2.16
55994858,17,2,5.35,10.70
55994858,30,2,2.91,5.82
56021048,29,1,1.88,1.88
56050460,1,5,1.64,8.20
56050460,2,2,9.28,18.56
56050460,28,3,6.70,20.10
56050460,30,2,2.91,5.82
56050697,1,1,1.64,1.64
56054179,17,4,5.35,21.40
56054179,30,5,2.91,14.55
56055009,7,0,7.30,0.00
56093987,24,2,1.32,2.64
56104212,9,5,4.26,21.30
56104212,20,3,6.14,18.42
56108276,2,4,9.28,37.12
56108276,7,3,7.30,21.90
56130329,13,5,2.27,11.35
56134640,3,4,3.15,12.60
56134640,11,3,2.16,6.48
56134640,17,5,5.35,26.75
56134640,20,5,6.14,30.70
56142820,10,5,4.26,21.30
56168440,19,3,1.36,4.08
56168440,24,2,1.32,2.64
56168440,28,2,6.70,13.40
56174188,15,0,2.30,0.00
56174188,20,1,6.14,6.14
56174188,21,0,8.46,0.00
56174188,24,2,1.32,2.64
56192419,3,2,3.15,6.30
56192419,4,1,5.39,5.39
56219944,12,1,4.90,4.90
56219944,19,2,1.36,2.72
56219944,21,1,8.46,8.46
56219944,28,4,6.70,26.80
56228582,14,4,8.46,33.84
56228582,16,4,3.24,12.96
56228582,18,4,4.06,16.24
56234788,9,3,4.26,12.78
56234788,29,1,1.88,1.88
56272057,9,1,4.26,4.26
56272057,21,1,8.46,8.46
56272057,22,2,1.03,2.06
56272057,28,3,6.70,20.10
56276608,3,3,3.15,9.45
56276608,9,3,4.26,12.78
56276608,11,1,2.16,2.16
56276608,12,1,4.90,4.90
56276608,17,3,5.35,16.05
56281199,1,5,1.64,8.20
56281199,7,1,7.30,7.30
56284293,3,1,3.15,3.15
56284293,16,5,3.24,16.20
56284293,18,4,4.06,16.24
56287614,7,3,7.30,21.90
56287614,9,5,4.26,21.30
56287614,18,1,4.06,4.06
56287614,19,2,1.36,2.72
56287614,27,1,2.22,2.22
56291034,10,3,4.26,12.78
56291034,19,1,1.36,1.36
56293021,7,4,7.30,29.20
56293021,16,2,3.24,6.48
56293021,29,4,1.88,7.52
56304702,9,3,4.26,12.78
56304702,16,3,3.24,9.72
56304702,17,4,5.35,21.40
56304702,23,4,6.41,25.64
56313749,6,1,2.73,2.73
56335718,5,5,4.66,23.30
56339383,9,2,4.26,8.52
56339383,18,5,4.06,20.30
56339383,19,1,1.36,1.36
56384135,11,2,2.16,4.32
56384135,16,5,3.24,16.20
56384135,17,3,5.35,16.05
56384135,22,2,1.03,2.06
56391885,7,0,7.30,0.00
56394824,13,1,2.27,2.27
56403992,1,3,1.64,4.92
56431483,4,4,5.39,21.56
56436444,13,5,2.27,11.35
56436444,17,4,5.35,21.40
56436444,18,2,4.06,8.12
56448895,4,2,5.39,10.78
56448895,6,1,2.73,2.73
56448895,14,5,8.46,42.30
56454855,7,0,7.30,0.00
56454855,8,5,0.68,3.40
56456853,19,2,1.36,2.72
56456853,29,1,1.88,1.88
56463359,4,2,5.39,10.78
56463359,12,1,4.90,4.90
56463359,15,2,2.30,4.60
56463359,29,1,1.88,1.88
56466904,7,3,7.30,21.90
56466904,9,2,4.26,8.52
56466904,12,2,4.90,9.80
56466904,23,4,6.41,25.64
56466904,26,2,0.87,1.74
56471408,1,1,1.64,1.64
56471408,3,5,3.15,15.75
56471408,5,4,4.66,18.64
56471408,18,5,4.06,20.30
56471408,19,2,1.36,2.72
56480258,3,4,3.15,12.60
56480258,15,1,2.30,2.30
56480258,26,2,0.87,1.74
56480258,30,4,2.91,11.64
56488162,17,1,5.35,5.35
56488162,23,1,6.41,6.41
56488162,24,5,1.32,6.60
56488162,28,4,6.70,26.80
56499578,19,5,1.36,6.80
56499578,23,1,6.41,6.41
56499578,29,5,1.88,9.40
56506652,12,3,4.90,14.70
56506652,22,5,1.03,5.15
56513373,4,1,5.39,5.39
56513373,29,4,1.88,7.52
56527977,7,0,7.30,0.00
56541956,20,5,6.14,30.70
56544956,14,3,8.46,25.38
56544956,23,4,6.41,25.64
56544956,24,2,1.32,2.64
56558818,2,1,9.28,9.28
56558818,13,1,2.27,2.27
56558818,28,2,6.70,13.40
56560470,5,1,4.66,4.66
56560470,9,3,4.26,12.78
56560470,10,3,4.26,12.78
56560470,25,3,1.31,3.93
56563585,4,5,5.39,26.95
56563585,13,5,2.27,11.35
56563585,19,0,1.36,0.00
56563585,23,2,6.41,12.82
56563795,7,0,7.30,0.00
56563795,20,1,6.14,6.14
56563795,23,3,6.41,19.23
56593110,13,4,2.27,9.08
56593110,14,4,8.46,33.84
56593110,15,2,2.30,4.60
56601186,18,5,4.06,20.30
56601186,20,1,6.14,6.14
56601882,19,4,1.36,5.44
56601882,26,4,0.87,3.48
56601882,27,5,2.22,11.10
56629353,7,1,7.30,7.30
56629353,24,4,1.32,5.28
56635659,3,2,3.15,6.30
56635659,5,1,4.66,4.66
56635659,7,0,7.30,0.00
56635659,18,1,4.06,4.06
56635659,23,1,6.41,6.41
56649414,4,1,5.39,5.39
56649414,13,2,2.27,4.54
56649414,18,5,4.06,20.30
56649414,22,1,1.03,1.03
56649414,25,2,1.31,2.62
56673120,1,2,1.64,3.28
56673120,21,2,8.46,16.92
56673120,24,5,1.32,6.60
56673120,27,1,2.22,2.22
56674858,2,3,9.28,27.84
56674858,15,1,2.30,2.30
56674858,23,1,6.41,6.41
56674858,27,5,2.22,11.10
56687433,26,2,0.87,1.74
56688235,24,1,1.32,1.32
56697124,4,5,5.39,26.95
56697124,14,2,8.46,16.92
56697124,19,4,1.36,5.44
56697124,23,1,6.41,6.41
56700578,5,3,4.66,13.98
56700578,11,5,2.16,10.80
56709101,1,4,1.64,6.56
56709101,7,1,7.30,7.30
56709101,12,5,4.90,24.50
56709101,17,4,5.35,21.40
56727749,16,3,3.24,9.72
56727749,20,4,6.14,24.56
56745084,1,3,1.64,4.92
56745084,3,4,3.15,12.60
56745084,10,2,4.26,8.52
56745084,18,3,4.06,12.18
56745084,24,3,1.32,3.96
56748028,5,1,4.66,4.66
56748028,8,3,0.68,2.04
56748028,19,2,1.36,2.72
56748028,27,5,2.22,11.10
56748028,30,1,2.91,2.91
56753463,4,4,5.39,21.56
56753463,7,5,7.30,36.50
56753463,9,2,4.26,8.52
56753463,18,4,4.06,16.24
56753463,23,2,6.41,12.82
56759145,14,4,8.46,33.84
56760199,9,4,4.26,17.04
56760199,14,1,8.46,8.46
56767935,6,4,2.73,10.92
56767935,8,0,0.68,0.00
56767935,12,4,4.90,19.60
56767935,23,4,6.41,25.64
56775126,10,1,4.26,4.26
56775408,2,3,9.28,27.84
56783302,5,3,4.66,13.98
56783302,8,1,0.68,0.68
56783302,21,4,8.46,33.84
56783302,25,5,1.31,6.55
56809054,3,2,3.15,6.30
56809054,9,4,4.26,17.04
56813188,3,2,3.15,6.30
56813188,19,5,1.36,6.80
56813188,23,2,6.41,12.82
56813188,29,2,1.88,3.76
56817772,8,2,0.68,1.36
56829608,3,1,3.15,3.15
56829608,8,4,0.68,2.72
56829608,23,4,6.41,25.64
56849490,11,5,2.16,10.80
56849490,12,1,4.90,4.90
56861807,12,3,4.90,14.70
56862868,10,4,4.26,17.04
56862868,17,4,5.35,21.40
56862868,22,4,1.03,4.12
56878592,2,1,9.28,9.28
56878592,6,1,2.73,2.73
56878592,10,4,4.26,17.04
56878592,24,2,1.32,2.64
56879064,1,2,1.64,3.28
56879064,13,3,2.27,6.81
56879064,26,4,0.87,3.48
56879064,28,5,6.70,33.50
56879064,29,3,1.88,5.64
56904350,16,2,3.24,6.48
56949083,4,3,5.39,16.17
56949083,5,4,4.66,18.64
56949083,14,4,8.46,33.84
56949083,22,1,1.03,1.03
56949083,29,3,1.88,5.64
56975182,5,5,4.66,23.30
56975182,7,4,7.30,29.20
56975182,23,5,6.41,32.05
56975182,27,5,2.22,11.10
56978770,19,2,1.36,2.72
56990070,9,5,4.26,21.30
56990070,17,4,5.35,21.40
56990070,19,1,1.36,1.36
56990070,21,1,8.46,8.46
56990510,15,0,2.30,0.00
56990510,25,2,1.31,2.62
57021809,1,1,1.64,1.64
57021809,4,2,5.39,10.78
57021809,10,3,4.26,12.78
57021809,14,5,8.46,42.30
57021809,16,1,3.24,3.24
57026284,12,4,4.90,19.60
57026284,13,4,2.27,9.08
57026284,26,2,0.87,1.74
57026284,27,5,2.22,11.10
57026893,10,3,4.26,12.78
57026893,17,3,5.35,16.05
57028173,11,4,2.16,8.64
57028173,23,1,6.41,6.41
57028173,27,1,2.22,2.22
57028173,29,3,1.88,5.64
57050014,7,0,7.30,0.00
57050014,8,1,0.68,0.68
57050014,10,4,4.26,17.04
57050014,15,0,2.30,0.00
57059628,2,5,9.28,46.40
57059628,17,1,5.35,5.35
57059628,22,4,1.03,4.12
57059628,26,0,0.87,0.00
57088277,26,4,0.87,3.48
57100213,27,4,2.22,8.88
57104305,17,1,5.35,5.35
57104305,25,4,1.31,5.24
57115919,9,4,4.26,17.04
57115919,13,2,2.27,4.54
57115919,15,5,2.30,11.50
57115919,22,5,1.03,5.15
57115919,29,5,1.88,9.40
57127488,23,3,6.41,19.23
57134361,3,1,3.15,3.15
57134361,7,0,7.30,0.00
57134361,11,5,2.16,10.80
57147712,4,5,5.39,26.95
57147712,16,1,3.24,3.24
57147712,23,2,6.41,12.82
57153727,15,3,2.30,6.90
57153727,16,2,3.24,6.48
57153727,19,4,1.36,5.44
57153727,23,3,6.41,19.23
57156938,16,1,3.24,3.24
57157975,5,4,4.66,18.64
57157975,8,4,0.68,2.72
57157975,10,1,4.26,4.26
57157975,14,3,8.46,25.38
57165715,12,2,4.90,9.80
57165715,14,5,8.46,42.30
57165715,16,3,3.24,9.72
57165902,19,1,1.36,1.36
57165902,30,2,2.91,5.82
57174623,3,3,3.15,9.45
57174623,16,4,3.24,12.96
57174623,29,4,1.88,7.52
57178416,7,2,7.30,14.60
57178416,10,1,4.26,4.26
57178416,12,4,4.90,19.60
57178416,16,3,3.24,9.72
57178416,26,2,0.87,1.74
57191260,2,4,9.28,37.12
57191260,13,5,2.27,11.35
57191260,16,1,3.24,3.24
57191260,25,2,1.31,2.62
57191260,26,5,0.87,4.35
57205822,30,1,2.91,2.91
57206087,12,1,4.90,4.90
57208007,11,3,2.16,6.48
57208007,14,4,8.46,33.84
57208007,16,3,3.24,9.72
57208007,22,5,1.03,5.15
57214772,1,5,1.64,8.20
57214772,20,3,6.14,18.42
57219953,6,4,2.73,10.92
57219953,13,1,2.27,2.27
57219953,20,2,6.14,12.28
57230544,18,3,4.06,12.18
57244357,4,3,5.39,16.17
57244357,10,4,4.26,17.04
57244357,17,4,5.35,21.40
57244357,22,4,1.03,4.12
57244357,24,3,1.32,3.96
57255946,21,0,8.46,0.00
57296532,1,1,1.64,1.64
57296532,8,2,0.68,1.36
57296532,29,1,1.88,1.88
57298764,2,4,9.28,37.12
57298764,19,5,1.36,6.80
57308774,1,5,1.64,8.20
57308774,6,2,2.73,5.46
57308774,12,5,4.90,24.50
57308774,23,1,6.41,6.41
57308774,26,2,0.87,1.74
57328758,22,2,1.03,2.06
57328758,25,2,1.31,2.62
57328758,28,3,6.70,20.10
57328758,30,4,2.91,11.64
57340839,21,2,8.46,16.92
57340839,22,1,1.03,1.03
57345650,13,1,2.27,2.27
57345650,15,2,2.30,4.60
57345650,20,2,6.14,12.28
57345650,21,2,8.46,16.92
57345650,28,5,6.70,33.50
57349613,7,5,7.30,36.50
57349613,8,1,0.68,0.68
57349613,11,3,2.16,6.48
57350349,9,3,4.26,12.78
57350349,24,1,1.32,1.32
57384186,9,1,4.26,4.26
57384186,12,1,4.90,4.90
57384186,21,4,8.46,33.84
57384186,22,4,1.03,4.12
57384186,23,5,6.41,32.05
57391264,2,1,9.28,9.28
57391264,11,2,2.16,4.32
57391264,12,3,4.90,14.70
57391264,22,3,1.03,3.09
57391264,23,1,6.41,6.41
57394293,6,2,2.73,5.46
57394293,29,3,1.88,5.64
57394788,17,2,5.35,10.70
57394788,24,5,1.32,6.60
57425636,7,3,7.30,21.90
57425636,12,4,4.90,19.60
57425636,20,2,6.14,12.28
57442900,3,3,3.15,9.45
57442900,6,3,2.73,8.19
57442900,17,2,5.35,10.70
57442900,26,2,0.87,1.74
57444786,14,3,8.46,25.38
57444786,19,3,1.36,4.08
57444786,24,3,1.32,3.96
57444787,9,1,4.26,4.26
57444787,12,3,4.90,14.70
57450522,5,2,4.66,9.32
57450522,7,0,7.30,0.00
57450522,13,3,2.27,6.81
57450522,16,3,3.24,9.72
57474898,2,5,9.28,46.40
57474898,5,1,4.66,4.66
57474898,6,1,2.73,2.73
57474898,11,2,2.16,4.32
57474898,25,4,1.31,5.24
57484502,8,2,0.68,1.36
57484502,12,3,4.90,14.70
57484502,14,4,8.46,33.84
57484502,26,1,0.87,0.87
57493576,5,1,4.66,4.66
57498014,1,1,1.64,1.64
57498014,3,1,3.15,3.15
57498014,4,3,5.39,16.17
57498014,14,4,8.46,33.84
57498402,15,1,2.30,2.30
57498402,16,5,3.24,16.20
57498402,17,1,5.35,5.35
57503195,19,0,1.36,0.00
57522952,4,5,5.39,26.95
57522952,12,1,4.90,4.90
57522952,16,1,3.24,3.24
57522952,22,1,1.03,1.03
57522952,26,2,0.87,1.74
57525976,13,5,2.27,11.35
57525976,14,4,8.46,33.84
57525976,15,2,2.30,4.60
57525976,21,4,8.46,33.84
57545376,5,3,4.66,13.98
57545376,12,1,4.90,4.90
57545376,18,2,4.06,8.12
57545376,22,4,1.03,4.12
57545376,25,5,1.31,6.55
57545641,12,5,4.90,24.50
57545641,17,5,5.35,26.75
57545641,24,5,1.32,6.60
57556197,30,5,2.91,14.55
57584896,12,5,4.90,24.50
57584896,16,3,3.24,9.72
57591803,11,3,2.16,6.48
57591803,12,3,4.90,14.70
57591803,17,0,5.35,0.00
57591803,24,1,1.32,1.32
57606710,13,2,2.27,4.54
57606710,19,5,1.36,6.80
57606710,23,5,6.41,32.05
57616291,9,5,4.26,21.30
57616291,18,1,4.06,4.06
57616291,22,4,1.03,4.12
57617633,1,1,1.64,1.64
57623556,3,4,3.15,12.60
57623556,14,1,8.46,8.46
57623556,18,2,4.06,8.12
57653964,6,4,2.73,10.92
57653964,9,3,4.26,12.78
57653964,24,4,1.32,5.28
57653964,25,1,1.31,1.31
57667296,4,4,5.39,21.56
57667296,14,4,8.46,33.84
57667296,16,2,3.24,6.48
57667296,22,5,1.03,5.15
57667296,28,3,6.70,20.10
57684387,8,5,0.68,3.40
57684387,15,4,2.30,9.20
57684387,18,1,4.06,4.06
57684387,20,4,6.14,24.56
