order_id,order_datetime,customer_id,total_amount,num_items
47545777,2024-02-08T12:31:08.056784,28,28.12,4
47547053,2024-02-05T19:28:28.427899,26,8.88,1
47565685,2024-02-04T12:18:41.083027,6,39.37,5
47569126,2024-02-10T05:57:37.576877,18,37.28,4
47589480,2024-02-10T14:07:42.074007,6,11.29,3
47598753,2024-02-05T02:16:32.990406,23,81.29,3
47600043,2024-02-01T09:20:39.081061,12,42.78,3
47606555,2024-02-08T18:31:21.580803,25,60.16,3
47636422,2024-02-10T00:11:34.201543,9,15.61,2
47642112,2024-02-01T07:56:24.162260,24,34.02,4
47653076,2024-02-04T16:45:10.454696,22,3.48,1
47654926,2024-02-08T03:10:10.880236,14,51.51,3
47718077,2024-02-02T23:57:39.080718,12,5.44,1
47730776,2024-02-10T14:03:10.092641,22,17.02,4
47739474,2024-02-04T05:35:31.295911,27,23.30,1
47755550,2024-02-09T05:05:40.693883,22,18.84,2
47781074,2024-02-05T00:16:10.755093,28,55.18,4
47781478,2024-02-08T01:06:47.291194,30,28.42,4
47786388,2024-02-08T10:13:27.151270,5,10.24,2
47795702,2024-02-08T23:35:20.078357,18,52.26,5
47806238,2024-02-03T11:15:51.925416,8,45.57,3
47811636,2024-02-05T15:49:55.422192,12,5.92,2
47824114,2024-02-02T07:28:00.064489,1,22.28,3
47839969,2024-02-08T15:16:31.415436,7,26.75,1
47842313,2024-02-01T01:18:10.587388,4,52.57,3
47845036,2024-02-08T15:54:43.941210,7,6.56,1
47850735,2024-02-07T14:37:16.230005,12,15.61,2
47854044,2024-02-07T20:18:11.308920,20,40.29,4
47857804,2024-02-02T02:50:07.969204,8,20.74,2
47880708,2024-02-03T05:25:17.709224,8,12.28,1
47882890,2024-02-06T10:38:02.706318,8,44.98,3
47888309,2024-02-09T20:18:51.600134,22,25.83,4
47892149,2024-02-04T16:37:53.915277,5,76.33,5
47896226,2024-02-05T22:52:47.373162,30,26.12,4
47902480,2024-02-02T10:30:38.160988,21,6.14,2
47924510,2024-02-10T16:35:45.120044,29,13.98,1
47930687,2024-02-02T20:49:21.277361,9,31.29,3
47936763,2024-02-05T21:03:05.479127,21,2.04,2
47942106,2024-02-05T23:51:50.309652,11,10.51,2
47945828,2024-02-09T14:15:57.721718,9,44.81,4
47948289,2024-02-08T20:06:23.079637,6,9.08,1
47957691,2024-02-02T09:30:27.302505,21,36.50,1
47986476,2024-02-02T02:38:39.235652,5,45.26,4
47993213,2024-02-07T04:08:25.726484,10,71.33,5
47994941,2024-02-05T07:43:06.710924,14,94.78,4
47997461,2024-02-02T04:33:32.722865,6,43.53,3
48010117,2024-02-02T17:40:28.645623,21,43.53,3
48010426,2024-02-02T12:28:16.300483,25,34.14,4
48010446,2024-02-09T03:21:17.652571,8,36.47,3
48017853,2024-02-08T17:11:33.946742,13,8.66,2
48020046,2024-02-09T10:21:46.909686,1,5.64,1
48021309,2024-02-07T01:53:33.580992,21,112.12,5
48033502,2024-02-02T01:42:56.838142,14,24.50,1
48038731,2024-02-08T19:32:40.748359,15,10.68,2
48038756,2024-02-10T05:13:54.895460,8,37.73,5
48040626,2024-02-04T14:05:05.828057,17,35.36,3
48042334,2024-02-02T06:06:48.718986,16,49.70,2
48042645,2024-02-09T18:27:18.879363,5,3.28,1
48106833,2024-02-02T14:06:21.380565,24,52.07,4
48152649,2024-02-09T15:40:20.707172,21,17.94,2
48164038,2024-02-05T06:51:57.990323,4,16.70,2
48176179,2024-02-02T07:54:51.636632,10,29.46,4
48181321,2024-02-10T08:32:01.727879,30,33.54,5
48189302,2024-02-09T01:54:16.084655,30,33.66,2
48189862,2024-02-07T18:54:04.894040,6,21.08,3
48189913,2024-02-06T11:41:24.859581,16,30.38,2
48219860,2024-02-03T23:14:24.041488,6,37.40,5
48235390,2024-02-09T07:56:41.306268,20,22.56,2
48236532,2024-02-04T14:48:19.364284,20,11.52,2
48251002,2024-02-02T08:53:41.623396,15,19.22,4
48254098,2024-02-03T05:20:14.740190,14,19.80,2
48255722,2024-02-02T15:39:52.548814,11,40.42,4
48258238,2024-02-09T23:28:48.956559,25,12.10,4
48258245,2024-02-09T08:39:53.416032,29,38.47,5
48261134,2024-02-08T12:44:30.482546,8,46.12,2
48264759,2024-02-02T21:50:03.768185,30,20.10,2
48274429,2024-02-08T04:32:35.963270,18,23.64,3
48279930,2024-02-08T01:41:24.816183,19,40.79,5
48282577,2024-02-07T04:57:42.540735,26,5.25,2
48284695,2024-02-08T11:36:28.766450,27,13.04,3
48288649,2024-02-09T20:56:57.325048,15,44.14,3
48289173,2024-02-08T18:27:38.985036,4,21.40,3
48293624,2024-02-03T07:55:29.450319,4,21.84,2
48294334,2024-02-10T04:47:16.847986,29,9.08,2
48297712,2024-02-08T00:40:09.610404,17,45.55,3
48303820,2024-02-02T15:40:29.914106,5,26.33,4
48308220,2024-02-09T20:14:13.935796,14,50.74,5
48334260,2024-02-08T10:42:53.742787,11,5.35,1
48348027,2024-02-07T08:49:17.594252,28,32.82,4
48352019,2024-02-09T18:00:42.682775,25,35.56,2
48354985,2024-02-06T21:16:06.160562,11,49.89,2
48366505,2024-02-08T22:15:37.012407,26,20.30,1
48371709,2024-02-01T04:14:10.146640,30,12.78,1
48397769,2024-02-03T16:17:16.641495,23,68.76,5
48415353,2024-02-02T11:34:39.735253,25,50.52,2
48422083,2024-02-05T17:33:47.310283,18,2.91,1
48425635,2024-02-08T09:50:50.766396,7,50.76,3
48430811,2024-02-08T01:13:38.167168,14,22.41,2
48433839,2024-02-09T10:40:29.879336,6,18.56,2
48457105,2024-02-10T14:43:54.976784,5,71.19,4
48465351,2024-02-08T20:44:39.399728,1,21.90,1
48467589,2024-02-10T15:24:40.244177,4,8.68,2
48471911,2024-02-06T21:58:09.091443,21,4.06,1
48472568,2024-02-09T08:17:14.179568,29,16.27,3
48475016,2024-02-09T05:45:08.508087,19,22.87,3
48482542,2024-02-05T00:48:24.085759,26,26.61,4
48484836,2024-02-02T07:24:02.947024,10,76.55,4
48490831,2024-02-09T02:21:41.777809,18,4.26,1
48493074,2024-02-10T06:59:09.628650,16,59.91,5
48515181,2024-02-03T20:23:05.684429,27,12.78,1
48528190,2024-02-03T09:39:32.984618,30,51.73,4
48553887,2024-02-07T01:11:40.822140,17,42.30,1
48559341,2024-02-08T21:00:16.299484,27,23.86,2
48568954,2024-02-07T05:58:29.504597,26,42.94,4
48575602,2024-02-08T00:35:31.680423,4,37.13,5
48593750,2024-02-08T20:03:52.393377,16,42.30,1
48594983,2024-02-08T08:01:31.109039,17,9.28,1
48604515,2024-02-09T01:21:08.441664,10,54.53,3
48607226,2024-02-08T10:55:10.578299,20,30.29,3
48610473,2024-02-08T18:27:42.217325,2,72.91,5
48612967,2024-02-03T03:24:42.732608,15,15.65,4
48624777,2024-02-02T02:17:03.488366,29,76.15,5
48637522,2024-02-09T03:13:37.953063,18,17.46,3
48667967,2024-02-09T21:49:30.573077,27,33.95,2
48670841,2024-02-09T01:03:31.514138,25,10.92,1
48698342,2024-02-10T09:30:10.213949,14,10.67,2
48719749,2024-02-09T00:55:26.648788,20,41.01,5
48720512,2024-02-07T06:33:00.743835,24,11.64,1
48722680,2024-02-02T01:26:46.418061,2,5.64,1
48732035,2024-02-04T10:23:46.128346,24,21.30,1
48749064,2024-02-02T09:47:03.599266,14,33.84,1
48758102,2024-02-05T15:53:47.751095,17,88.84,5
48762322,2024-02-09T22:55:25.494616,2,42.02,4
48776825,2024-02-06T18:50:09.660311,15,9.10,3
48781762,2024-02-02T00:19:56.034214,6,11.19,3
48791159,2024-02-09T22:30:07.125717,11,50.41,4
48794102,2024-02-07T11:25:56.784800,24,12.23,3
48804934,2024-02-08T04:30:02.326337,10,60.56,3
48827418,2024-02-02T14:00:59.660626,12,6.80,1
48836354,2024-02-09T02:57:21.588011,22,26.75,1
48853565,2024-02-10T06:25:44.950123,10,12.78,2
48862251,2024-02-09T18:43:58.063461,8,38.96,3
48864086,2024-02-08T14:28:13.243976,30,21.62,3
48872386,2024-02-02T20:48:46.396641,29,78.70,4
48875577,2024-02-04T05:31:52.750689,21,45.99,3
48894724,2024-02-10T19:28:26.001448,22,27.96,4
48903540,2024-02-08T07:17:53.727908,7,1.03,1
48913435,2024-02-09T15:24:54.676232,7,23.58,4
48913999,2024-02-01T03:02:49.990839,17,32.03,2
48916257,2024-02-10T19:40:12.669310,19,6.14,1
48924360,2024-02-08T18:40:08.952001,6,33.67,4
48937645,2024-02-09T05:32:40.453109,14,42.80,4
48955207,2024-02-09T14:41:27.943527,24,4.08,1
48973358,2024-02-03T18:17:29.736995,24,108.42,5
48977917,2024-02-02T04:54:19.388088,1,28.88,3
48979670,2024-02-06T18:03:50.028583,22,16.41,3
48983524,2024-02-08T01:42:26.481513,15,47.76,5
48984589,2024-02-08T08:03:26.396748,4,56.16,5
49003836,2024-02-10T10:32:18.044221,28,10.80,2
49005763,2024-02-08T08:34:05.180238,16,54.80,3
49022980,2024-02-09T07:54:44.101749,22,33.90,2
49023070,2024-02-07T16:30:35.591779,11,46.91,3
49030623,2024-02-06T21:34:22.950947,22,1.31,1
49044827,2024-02-09T18:36:53.784245,23,13.32,3
49088420,2024-02-10T11:15:12.723044,7,3.48,2
49091081,2024-02-02T13:48:06.799047,12,72.30,4
49106469,2024-02-10T21:10:24.687550,24,11.64,1
49107137,2024-02-02T21:35:43.253756,2,33.84,1
49117810,2024-02-02T23:10:33.187031,3,18.28,2
49130892,2024-02-08T01:10:37.748225,30,11.95,2
49135412,2024-02-09T12:26:13.816122,26,2.72,1
49142198,2024-02-09T12:35:11.430178,8,13.56,2
49145619,2024-02-07T03:37:20.765438,19,11.10,1
49147237,2024-02-02T02:17:36.104819,2,40.78,3
49155428,2024-02-08T02:24:27.739659,4,10.56,2
49165997,2024-02-09T07:57:48.436320,28,32.08,2
49179444,2024-02-06T07:11:16.991544,9,31.59,3
49180503,2024-02-10T00:26:55.990300,18,52.62,5
49183694,2024-02-09T05:22:20.378984,7,8.67,3
49184570,2024-02-01T09:40:32.377541,11,80.36,3
49193931,2024-02-10T00:19:22.251333,28,16.08,3
49195296,2024-02-05T00:11:06.956090,24,21.03,3
49196768,2024-02-05T16:57:29.674070,21,38.44,2
49197823,2024-02-06T12:03:40.348657,10,50.23,3
49208527,2024-02-09T14:30:57.743940,23,35.33,3
49211819,2024-02-08T06:43:54.251428,20,47.21,5
49230075,2024-02-07T22:29:45.818443,7,10.70,1
49230525,2024-02-09T07:25:43.897460,24,41.14,4
49240737,2024-02-02T03:49:01.174705,24,13.53,3
49240793,2024-02-04T13:55:45.324004,12,39.14,3
49255598,2024-02-08T17:27:16.340296,20,6.41,1
49273148,2024-02-08T20:38:09.471646,20,45.66,4
49278301,2024-02-02T00:24:36.891251,26,18.56,1
49285567,2024-02-08T08:25:27.295615,16,40.25,2
49300840,2024-02-08T03:30:17.262995,17,55.91,5
49316581,2024-02-07T14:37:10.942406,26,12.28,2
49319292,2024-02-08T17:44:39.602685,20,41.68,3
49319449,2024-02-04T21:33:43.072191,19,62.70,2
49364759,2024-02-07T17:06:54.163605,21,1.31,1
49367164,2024-02-10T17:16:08.528195,9,30.70,1
49371450,2024-02-02T05:08:12.732789,25,37.98,4
49377139,2024-02-10T03:01:03.107919,27,47.48,5
49378153,2024-02-09T20:46:35.058740,3,39.39,4
49395815,2024-02-02T00:32:01.242454,8,10.78,1
49398340,2024-02-08T18:47:17.852803,1,17.52,2
49417558,2024-02-05T23:28:09.991173,18,85.07,4
49451138,2024-02-10T02:44:44.709584,20,25.69,4
49463155,2024-02-09T17:32:40.333574,20,22.52,4
49464021,2024-02-02T02:55:26.072455,7,68.10,3
49484358,2024-02-04T23:59:04.575458,28,40.35,3
49497495,2024-02-01T23:14:06.099735,15,87.32,5
49498836,2024-02-06T01:08:06.581221,11,33.20,4
49506062,2024-02-02T15:48:41.232726,21,5.82,1
49513729,2024-02-09T13:43:52.197487,15,12.60,1
49540233,2024-02-02T02:19:38.543669,11,11.35,1
49546198,2024-02-02T14:10:53.691538,4,59.22,2
49551911,2024-02-01T16:59:15.033372,23,80.02,4
49569265,2024-02-09T00:40:16.686847,7,47.51,4
49577555,2024-02-02T03:23:17.898977,17,25.03,5
49582699,2024-02-09T18:15:27.810092,16,69.38,4
49582841,2024-02-09T12:02:06.987952,2,6.66,1
49584849,2024-02-01T02:59:22.937227,3,10.92,2
49600579,2024-02-04T16:28:21.146947,28,6.14,1
49601871,2024-02-08T21:36:09.753458,13,48.32,5
49613042,2024-02-04T19:07:49.643807,22,14.68,2
49616182,2024-02-08T02:23:11.886405,14,67.93,4
49624835,2024-02-08T20:36:07.863473,22,2.64,1
49649423,2024-02-08T11:26:14.644468,6,32.23,3
49663878,2024-02-09T08:57:12.767817,27,4.90,3
49664374,2024-02-08T22:28:57.818323,19,26.17,4
49677206,2024-02-09T20:18:40.353892,24,39.23,5
49687847,2024-02-09T06:41:00.594650,5,42.94,3
49695171,2024-02-09T19:30:57.996668,7,2.04,2
49748594,2024-02-02T14:02:40.254228,5,33.06,4
49749868,2024-02-08T11:32:56.907554,2,2.30,1
49761858,2024-02-08T22:06:02.711769,21,6.41,1
49783222,2024-02-09T06:31:25.196143,4,62.32,5
49802414,2024-02-04T13:14:55.062039,20,69.46,4
49808581,2024-02-01T05:56:38.840802,20,13.65,1
49829916,2024-02-05T19:20:41.828229,13,42.86,3
49858498,2024-02-08T11:07:01.064341,13,29.20,1
49869957,2024-02-09T11:18:47.939415,7,8.64,1
49872335,2024-02-08T01:32:39.571057,21,23.64,4
49874983,2024-02-02T16:45:11.032581,30,6.55,1
49888796,2024-02-01T22:49:30.593856,11,51.77,5
49906216,2024-02-07T14:55:18.504631,16,11.53,2
49919603,2024-02-06T19:26:26.923058,22,18.35,2
49932231,2024-02-09T03:01:06.047361,11,37.80,3
49935344,2024-02-05T14:42:21.148819,14,38.84,5
49943989,2024-02-02T01:25:39.044658,16,16.24,1
49946092,2024-02-02T23:10:49.442172,30,23.30,1
49949933,2024-02-02T14:11:22.733244,14,33.50,1
49951397,2024-02-06T21:25:08.499637,15,41.40,2
49961594,2024-02-10T05:06:33.549490,5,6.70,1
49970564,2024-02-01T04:53:39.937806,20,26.80,1
50008798,2024-02-08T17:40:48.276044,19,57.90,5
50012861,2024-02-08T07:29:56.497709,30,12.30,2
50028820,2024-02-08T23:43:45.088016,18,1.36,1
50052934,2024-02-02T18:11:17.695420,17,39.35,4
50054019,2024-02-09T16:05:29.064595,9,33.82,3
50056455,2024-02-09T13:52:18.107858,17,52.47,3
50057616,2024-02-09T03:23:20.937851,9,29.31,4
50058384,2024-02-05T04:22:32.595175,17,42.95,3
50099842,2024-02-08T10:28:08.937270,14,45.23,4
50102348,2024-02-08T05:24:13.206123,17,19.44,3
50107503,2024-02-02T20:17:35.898783,13,17.28,3
50112660,2024-02-06T02:50:53.113192,27,4.15,2
50116810,2024-02-08T02:00:41.394544,8,40.48,4
50123246,2024-02-03T14:14:51.405565,28,42.78,3
50131456,2024-02-04T09:17:34.004047,16,7.23,2
50134611,2024-02-01T11:28:33.971943,2,7.92,2
50136695,2024-02-09T20:38:33.837643,16,19.70,2
50154637,2024-02-09T05:58:44.657173,20,11.30,2
50164277,2024-02-02T11:57:12.966627,18,45.86,2
50185372,2024-02-02T19:16:45.901372,30,12.96,2
50186694,2024-02-08T04:10:10.684843,22,1.99,2
50197186,2024-02-09T09:16:53.414744,30,31.71,5
50205498,2024-02-08T09:57:10.118591,22,17.46,2
50218774,2024-02-04T02:29:22.710036,22,71.34,4
50221998,2024-02-09T17:44:22.573038,13,40.44,2
50238417,2024-02-01T18:04:07.311923,22,17.12,3
50246778,2024-02-08T07:07:32.480976,5,58.59,3
50247579,2024-02-02T07:14:11.237358,13,14.70,1
50303400,2024-02-09T16:00:10.117889,4,57.57,3
50306589,2024-02-07T15:49:10.736143,14,94.82,5
50307282,2024-02-03T14:38:20.092386,10,45.17,3
50322640,2024-02-03T02:26:35.500131,7,63.55,4
50324292,2024-02-09T17:49:05.625102,15,77.92,4
50333443,2024-02-07T20:17:16.914642,9,34.69,5
50336154,2024-02-08T11:32:37.042641,29,30.94,2
50347656,2024-02-08T17:54:40.063943,9,3.48,1
50349920,2024-02-05T19:02:31.130915,21,38.57,4
50364164,2024-02-02T19:19:10.274699,12,55.95,3
50366546,2024-02-05T03:59:45.468257,23,19.48,3
50372754,2024-02-05T18:26:10.202882,10,4.44,1
50395293,2024-02-08T17:55:50.490917,18,22.99,4
50413938,2024-02-09T10:26:01.082175,1,16.05,1
50424626,2024-02-08T20:54:29.686001,4,14.46,3
50426090,2024-02-06T06:48:23.372639,25,26.28,3
50431766,2024-02-02T07:39:09.283886,26,52.04,5
50437928,2024-02-07T15:15:03.046878,11,70.98,4
50438276,2024-02-08T05:32:41.900496,10,9.72,1
50443609,2024-02-02T17:35:17.920951,1,34.84,3
50445966,2024-02-07T10:36:12.033281,2,58.73,3
50450694,2024-02-10T14:11:12.449526,10,31.38,4
50472420,2024-02-09T23:35:09.201379,8,17.04,2
50473711,2024-02-08T14:41:47.370598,22,27.62,2
50501821,2024-02-02T19:30:30.579134,25,20.85,3
50503359,2024-02-02T12:07:50.285445,10,6.14,1
50535703,2024-02-08T20:47:48.901620,14,26.97,4
50540523,2024-02-04T00:19:31.465403,21,51.06,5
50544289,2024-02-05T11:18:04.707549,25,55.05,5
50551132,2024-02-08T13:58:21.363409,14,28.66,3
50571467,2024-02-08T18:23:25.988633,7,38.84,3
50574637,2024-02-02T14:59:40.379568,28,77.88,5
50622241,2024-02-09T00:29:19.377152,9,21.56,1
50635948,2024-02-08T13:25:01.572302,15,21.51,2
50653011,2024-02-05T04:59:48.415637,18,37.16,4
50665324,2024-02-05T01:09:22.200799,20,11.49,2
50666321,2024-02-01T16:40:02.240330,1,9.08,1
50699500,2024-02-07T14:09:50.369827,30,57.39,5
50732728,2024-02-01T18:51:16.484135,10,59.36,3
50740686,2024-02-05T18:21:24.793965,19,50.01,2
50744426,2024-02-06T06:42:05.168563,3,33.84,1
50746928,2024-02-10T16:42:53.190729,6,3.24,1
50757185,2024-02-03T02:01:48.017186,24,63.76,5
50757230,2024-02-09T00:08:47.479636,27,0.00,1
50766806,2024-02-02T17:01:06.313776,22,15.86,2
50770588,2024-02-07T14:11:41.394621,7,36.04,3
50778867,2024-02-09T23:53:47.990637,10,32.10,4
50781976,2024-02-06T12:19:41.789962,19,9.54,2
50785009,2024-02-04T23:53:03.304902,22,30.92,3
50789445,2024-02-04T06:05:06.277698,21,2.72,1
50791158,2024-02-09T03:55:31.167169,22,57.29,4
50798871,2024-02-10T16:53:06.844544,25,25.62,3
50862049,2024-02-05T08:03:16.014169,27,45.83,5
50880789,2024-02-05T09:07:51.970198,2,21.43,4
50884819,2024-02-08T10:47:58.499723,6,86.64,4
50896311,2024-02-09T11:57:06.691857,4,27.84,1
50898746,2024-02-08T00:35:46.579442,24,17.04,1
50902894,2024-02-08T23:07:23.017728,5,2.91,1
50911775,2024-02-08T15:08:34.793533,4,9.40,1
50912302,2024-02-08T00:23:38.938520,6,42.30,1
50915193,2024-02-09T22:58:05.827898,26,44.68,4
50916531,2024-02-10T13:00:55.869965,10,65.53,4
50924536,2024-02-09T18:42:12.442384,19,54.50,3
50930277,2024-02-10T23:36:07.274728,17,45.63,5
50930614,2024-02-08T02:51:21.316249,12,14.45,4
50935020,2024-02-06T09:31:20.493820,3,4.66,1
50946054,2024-02-01T22:20:24.068847,11,33.51,3
50983637,2024-02-10T16:24:07.172876,5,22.68,3
51011669,2024-02-09T14:33:09.570666,15,6.48,2
51021929,2024-02-09T04:41:56.416408,3,23.58,2
51028776,2024-02-02T05:55:12.359616,30,8.73,1
51034130,2024-02-07T10:28:29.287260,25,22.74,2
51049632,2024-02-06T03:20:59.995957,25,15.15,2
51056570,2024-02-07T08:25:23.095550,22,44.22,4
51064243,2024-02-02T21:58:05.973563,1,45.42,4
51075167,2024-02-05T19:22:58.873128,29,16.28,3
51081130,2024-02-06T08:14:10.191863,30,51.38,2
51094598,2024-02-02T10:56:56.071941,14,28.57,3
51096322,2024-02-08T04:35:50.307530,9,28.85,2
51106312,2024-02-02T01:38:03.212529,25,12.70,3
51116971,2024-02-08T22:56:34.220872,18,28.16,3
51142045,2024-02-06T11:15:21.560749,11,2.22,1
51159629,2024-02-05T17:37:06.209270,14,13.52,3
51160718,2024-02-09T17:15:07.660153,16,2.62,1
51183574,2024-02-09T09:29:28.077150,17,43.41,3
51193923,2024-02-09T19:24:35.909280,30,38.81,3
51195100,2024-02-01T23:00:02.400651,30,52.10,2
51196401,2024-02-03T07:57:38.823307,16,3.09,1
51203977,2024-02-09T04:45:27.846259,13,6.56,1
51206541,2024-02-09T15:10:49.806476,19,24.52,4
51209384,2024-02-08T16:37:58.261766,7,38.94,3
51240404,2024-02-06T04:07:34.399079,19,29.23,3
51244462,2024-02-02T02:54:43.459927,7,23.30,3
51246511,2024-02-04T22:32:05.229737,5,28.17,5
51256790,2024-02-02T00:50:30.674929,7,29.02,3
51259898,2024-02-06T14:15:23.580936,17,50.03,3
51261481,2024-02-10T03:06:46.463443,27,12.86,2
51262426,2024-02-02T00:54:07.107608,22,52.19,4
51301364,2024-02-08T14:53:55.151473,4,20.96,2
51314235,2024-02-02T21:20:35.885009,17,18.56,2
51322162,2024-02-01T16:40:35.502558,24,6.56,1
51322352,2024-02-04T06:49:47.332813,7,18.13,2
51322974,2024-02-09T02:25:13.945266,27,35.75,4
51328621,2024-02-05T03:56:55.265848,29,12.48,4
51328819,2024-02-02T11:06:54.582473,24,27.84,2
51340701,2024-02-05T16:58:18.964586,8,64.92,3
51347311,2024-02-02T09:31:32.123731,18,9.20,1
51353897,2024-02-02T12:45:17.112462,8,61.86,5
51359057,2024-02-06T21:56:29.067738,14,61.23,5
51365479,2024-02-02T00:44:31.146093,15,46.34,3
51369503,2024-02-01T06:05:24.875053,27,36.58,4
51372628,2024-02-09T21:02:35.417137,1,11.35,1
51376218,2024-02-07T17:54:50.425200,17,2.73,1
51386023,2024-02-08T01:20:17.775236,29,7.88,3
51392138,2024-02-08T12:49:15.579822,17,91.40,4
51393883,2024-02-09T21:16:48.158287,29,37.12,1
51397586,2024-02-04T10:09:03.486101,26,27.65,2
51407654,2024-02-09T19:40:39.667747,14,24.94,3
51442362,2024-02-08T17:05:34.246811,9,90.14,5
51443294,2024-02-09T02:11:51.387007,6,26.75,1
51447468,2024-02-09T09:56:37.187293,10,26.02,3
51468058,2024-02-09T15:45:15.532914,22,50.58,3
51489019,2024-02-05T19:27:00.680801,21,100.80,4
51493766,2024-02-07T18:50:32.986248,26,34.33,4
51513207,2024-02-02T05:26:56.446417,22,18.65,3
51513810,2024-02-09T00:28:09.964184,28,15.71,2
51519426,2024-02-02T06:03:58.321216,5,23.81,3
51524657,2024-02-09T13:47:26.317636,16,72.52,5
51539316,2024-02-08T01:40:37.868161,10,23.14,3
51543012,2024-02-10T04:38:11.975794,17,40.65,4
51549896,2024-02-08T21:06:39.132620,16,46.31,4
51553321,2024-02-10T22:33:55.808904,28,62.50,5
51567898,2024-02-08T08:05:20.846575,29,29.50,4
51570046,2024-02-09T22:21:48.927367,16,20.29,2
51572959,2024-02-05T07:53:55.575964,7,25.38,1
51576389,2024-02-07T07:24:11.561508,13,3.28,1
51592412,2024-02-08T07:53:39.055801,7,38.79,4
51608317,2024-02-08T05:25:21.300205,3,4.08,1
51610714,2024-02-08T06:12:56.721414,14,29.92,5
51634462,2024-02-08T20:41:50.098808,25,35.10,3
51635277,2024-02-09T19:35:17.875964,14,44.86,5
51655652,2024-02-09T08:15:02.668079,28,11.72,2
51657315,2024-02-02T19:28:07.524863,9,38.66,3
51658368,2024-02-05T23:55:45.657137,22,95.97,5
51661911,2024-02-01T19:09:06.915869,8,31.66,4
51666403,2024-02-08T17:52:48.853681,1,20.05,4
51671245,2024-02-08T17:45:25.082047,17,25.50,4
51677646,2024-02-02T23:15:38.480179,16,66.23,5
51682836,2024-02-02T03:57:17.894795,24,11.35,1
51706060,2024-02-05T17:23:25.952150,6,111.99,5
51724657,2024-02-10T05:09:27.846972,12,24.10,4
51730459,2024-02-05T19:06:21.406143,12,14.69,3
51730888,2024-02-08T03:22:36.653738,28,14.60,1
51739356,2024-02-10T05:24:18.449579,3,21.36,3
51740419,2024-02-05T15:31:26.929019,10,3.48,1
51745939,2024-02-08T15:14:54.096679,12,80.63,5
51753207,2024-02-08T15:17:50.958102,1,12.78,1
51757289,2024-02-09T13:23:12.749480,20,66.96,3
51772025,2024-02-02T16:21:24.871101,16,4.12,1
51785843,2024-02-06T10:04:12.514650,27,87.37,4
51796233,2024-02-04T19:24:34.189748,21,61.08,5
51813029,2024-02-08T08:40:01.168993,11,31.19,4
51813430,2024-02-08T19:44:43.460790,12,2.62,1
51817034,2024-02-08T07:27:31.457897,11,45.11,3
51821792,2024-02-02T02:08:41.403256,29,88.26,4
51829313,2024-02-09T05:57:34.246267,2,23.39,2
51846231,2024-02-02T17:09:14.447551,12,40.14,5
51850192,2024-02-08T13:08:07.301272,5,4.08,1
51867643,2024-02-10T03:40:42.218841,27,26.86,2
51877767,2024-02-08T05:18:35.929746,10,34.92,2
51920944,2024-02-05T16:02:37.761768,20,47.90,2
51927001,2024-02-09T22:09:29.146224,19,50.14,3
51931433,2024-02-08T18:29:15.382668,8,14.66,2
51941643,2024-02-10T03:30:18.604294,7,26.32,4
51950324,2024-02-08T01:06:04.770560,8,6.41,1
51954185,2024-02-02T00:30:16.332833,15,22.22,3
51954784,2024-02-08T03:39:53.376962,24,2.62,1
51960420,2024-02-09T00:56:55.765741,5,35.96,4
51964294,2024-02-04T16:05:26.062867,24,5.35,1
51967057,2024-02-01T21:59:37.691464,9,24.79,5
51969342,2024-02-09T03:20:51.625363,12,11.50,2
51969941,2024-02-02T02:09:41.697454,9,32.81,4
51972288,2024-02-08T14:51:09.688866,29,29.08,4
51976624,2024-02-03T12:24:55.858951,14,6.38,2
51989516,2024-02-08T13:00:30.385780,19,9.20,1
51999040,2024-02-09T14:42:02.651252,27,33.84,1
51999931,2024-02-10T23:57:01.145337,28,29.53,3
52009379,2024-02-08T22:36:34.511165,26,0.00,1
52014618,2024-02-05T17:54:59.417315,27,61.56,4
52018923,2024-02-06T05:23:06.998643,10,11.16,3
52034839,2024-02-09T21:10:13.749588,18,47.77,3
52035551,2024-02-07T21:54:19.332823,21,103.59,5
52049904,2024-02-04T12:31:21.863571,14,20.56,3
52050454,2024-02-08T02:02:02.448091,1,88.13,4
52054827,2024-02-02T05:50:21.238434,14,41.44,3
52059314,2024-02-02T11:10:15.955321,6,54.12,5
52063653,2024-02-02T23:32:19.464276,17,68.30,2
52064529,2024-02-04T11:30:21.613022,30,28.89,3
52080549,2024-02-09T05:02:10.794928,8,9.72,1
52082377,2024-02-07T13:07:21.782704,16,5.82,1
52100480,2024-02-05T14:16:39.010667,22,43.62,3
52115766,2024-02-02T08:14:58.135089,11,4.54,1
52116919,2024-02-08T12:19:45.154313,6,8.20,1
52135200,2024-02-06T02:32:24.563755,18,29.57,4
52139771,2024-02-02T03:20:24.813381,19,2.61,1
52141632,2024-02-02T19:12:45.486858,25,8.67,3
52141827,2024-02-03T06:25:04.636142,7,8.52,1
52153761,2024-02-09T00:53:42.740297,10,19.81,2
52153839,2024-02-09T17:54:42.534447,14,21.09,5
52170658,2024-02-09T21:54:00.001723,14,30.14,5
52171222,2024-02-09T06:15:24.275130,8,43.23,3
52179414,2024-02-09T19:55:51.392247,15,35.29,2
52179859,2024-02-09T12:44:48.408642,25,8.19,1
52182746,2024-02-02T16:30:14.456445,29,106.64,5
52194645,2024-02-10T22:05:25.260088,12,12.82,1
52207943,2024-02-10T07:57:21.730233,15,0.00,4
